"input" "reason" "matches" "symbol" "organism.shortName" "name" "length" "secondaryIdentifier" "primaryIdentifier" "class"
"DPL1" "OTHER" "1" "DPL1" "S. cerevisiae" "Dihydrosphingosine Phosphate Lyase" "1770" "YDR294C" "S000002702" "ORF"
"VIP1" "OTHER" "1" "VIP1" "S. cerevisiae" "" "3441" "YLR410W" "S000004402" "ORF"
"ERG3" "OTHER" "1" "ERG3" "S. cerevisiae" "ERGosterol biosynthesis" "1098" "YLR056W" "S000004046" "ORF"
"TLG2" "OTHER" "1" "TLG2" "S. cerevisiae" "T-snare affecting a Late Golgi compartment" "1194" "YOL018C" "S000005378" "ORF"
"RTN2" "OTHER" "1" "RTN2" "S. cerevisiae" "ReTiculoN-like" "1182" "YDL204W" "S000002363" "ORF"
"SPF1" "OTHER" "1" "SPF1" "S. cerevisiae" "Sensitivity to Pichia Farinosa killer toxin" "3648" "YEL031W" "S000000757" "ORF"
"ERG24" "OTHER" "1" "ERG24" "S. cerevisiae" "ERGosterol biosynthesis" "1317" "YNL280C" "S000005224" "ORF"
"ARG82" "OTHER" "1" "ARG82" "S. cerevisiae" "ARGinine requiring" "1068" "YDR173C" "S000002580" "ORF"
"RPT6" "OTHER" "1" "RPT6" "S. cerevisiae" "Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase" "1218" "YGL048C" "S000003016" "ORF"
"DOP1" "OTHER" "1" "DOP1" "S. cerevisiae" "homolog of A. nidulans DOPey" "5097" "YDR141C" "S000002548" "ORF"
"CHO2" "OTHER" "1" "CHO2" "S. cerevisiae" "CHOline requiring" "2610" "YGR157W" "S000003389" "ORF"
"ESBP6" "OTHER" "1" "ESBP6" "S. cerevisiae" "" "2022" "YNL125C" "S000005069" "ORF"
"ERP2" "OTHER" "1" "ERP2" "S. cerevisiae" "Emp24p/Erv25p Related Protein" "648" "YAL007C" "S000000005" "ORF"
"YJR015W" "OTHER" "1" "" "S. cerevisiae" "" "1533" "YJR015W" "S000003776" "ORF"
"PRY1" "OTHER" "1" "PRY1" "S. cerevisiae" "Pathogen Related in Yeast" "900" "YJL079C" "S000003615" "ORF"
"RPN6" "OTHER" "1" "RPN6" "S. cerevisiae" "Regulatory Particle Non-ATPase" "1305" "YDL097C" "S000002255" "ORF"
"PEP12" "OTHER" "1" "PEP12" "S. cerevisiae" "carboxyPEPtidase Y-deficient" "867" "YOR036W" "S000005562" "ORF"
"YDL121C" "OTHER" "1" "EXP1" "S. cerevisiae" "ER eXport of Pma1" "450" "YDL121C" "S000002279" "ORF"
"ALG13" "OTHER" "1" "ALG13" "S. cerevisiae" "Asparagine-Linked Glycosylation" "609" "YGL047W" "S000003015" "ORF"
"ZPS1" "OTHER" "1" "ZPS1" "S. cerevisiae" "Zinc- and pH-regulated Surface protein" "750" "YOL154W" "S000005514" "ORF"
"STV1" "OTHER" "1" "STV1" "S. cerevisiae" "Similar To VPH1" "2673" "YMR054W" "S000004658" "ORF"
"YDC1" "OTHER" "1" "YDC1" "S. cerevisiae" "Yeast DihydroCeramidase" "954" "YPL087W" "S000006008" "ORF"
"HRD1" "OTHER" "1" "HRD1" "S. cerevisiae" "HMG-coA Reductase Degradation" "1656" "YOL013C" "S000005373" "ORF"
"ERV46" "OTHER" "1" "ERV46" "S. cerevisiae" "ER Vesicle" "1248" "YAL042W" "S000000040" "ORF"
"MPD1" "OTHER" "1" "MPD1" "S. cerevisiae" "Multicopy suppressor of PDI1 deletion" "957" "YOR288C" "S000005814" "ORF"
"ARL3" "OTHER" "1" "ARL3" "S. cerevisiae" "ADP-Ribosylation factor-Like" "597" "YPL051W" "S000005972" "ORF"
"LEM3" "OTHER" "1" "LEM3" "S. cerevisiae" "Ligand-Effect Modulator" "1245" "YNL323W" "S000005267" "ORF"
"SUR4" "OTHER" "1" "ELO3" "S. cerevisiae" "fatty acid ELOngation" "1038" "YLR372W" "S000004364" "ORF"
"ERG26" "OTHER" "1" "ERG26" "S. cerevisiae" "ERGosterol biosynthesis" "1050" "YGL001C" "S000002969" "ORF"
"SLY41" "OTHER" "1" "SLY41" "S. cerevisiae" "Suppressor of Loss of Ypt1" "1362" "YOR307C" "S000005834" "ORF"
"PMT3" "OTHER" "1" "PMT3" "S. cerevisiae" "Protein O-MannosylTransferase" "2262" "YOR321W" "S000005848" "ORF"
"RER1" "OTHER" "1" "RER1" "S. cerevisiae" "Retention in the Endoplasmic Reticulum" "567" "YCL001W" "S000000507" "ORF"
"PKR1" "OTHER" "1" "PKR1" "S. cerevisiae" "Pichia farinosa Killer toxin Resistance" "369" "YMR123W" "S000004730" "ORF"
"POM33" "OTHER" "1" "POM33" "S. cerevisiae" "POre Membrane, 33 kDa" "840" "YLL023C" "S000003946" "ORF"
"YLR042C" "OTHER" "1" "" "S. cerevisiae" "" "486" "YLR042C" "S000004032" "ORF"
"SAY1" "OTHER" "1" "SAY1" "S. cerevisiae" "Steryl Acetyl hYdrolase" "1275" "YGR263C" "S000003495" "ORF"
"DAP1" "OTHER" "1" "DAP1" "S. cerevisiae" "DAmage resistance Protein" "459" "YPL170W" "S000006091" "ORF"
"SBH1" "OTHER" "1" "SBH1" "S. cerevisiae" "Sec61 beta homolog 1" "249" "YER087C-B" "S000002128" "ORF"
"AGP1" "OTHER" "1" "AGP1" "S. cerevisiae" "high-Affinity Glutamine Permease" "1902" "YCL025C" "S000000530" "ORF"
"YET3" "OTHER" "1" "YET3" "S. cerevisiae" "Yeast Endoplasmic reticulum Transmembrane protein" "612" "YDL072C" "S000002230" "ORF"
"SPR2" "OTHER" "1" "SPR2" "S. cerevisiae" "SPorulation-Regulated" "711" "YOR214C" "S000005740" "ORF"
"YOS9" "OTHER" "1" "YOS9" "S. cerevisiae" "Yeast OS-9 homolog" "1629" "YDR057W" "S000002464" "ORF"
"STE14" "OTHER" "1" "STE14" "S. cerevisiae" "STErile" "720" "YDR410C" "S000002818" "ORF"
"ICE2" "OTHER" "1" "ICE2" "S. cerevisiae" "Inheritance of Cortical ER" "1476" "YIL090W" "S000001352" "ORF"
"KAR2" "OTHER" "1" "KAR2" "S. cerevisiae" "KARyogamy" "2049" "YJL034W" "S000003571" "ORF"
"YDR476C" "OTHER" "1" "" "S. cerevisiae" "" "675" "YDR476C" "S000002884" "ORF"
"PRY3" "OTHER" "1" "PRY3" "S. cerevisiae" "Pathogen Related in Yeast" "2646" "YJL078C" "S000003614" "ORF"
"MGA2" "OTHER" "1" "MGA2" "S. cerevisiae" "Multicopy suppressor of GAm1 (snf2)" "3342" "YIR033W" "S000001472" "ORF"
"SCS7" "OTHER" "1" "SCS7" "S. cerevisiae" "Suppressor of Ca2+ Sensitivity" "1155" "YMR272C" "S000004885" "ORF"
"TVP23" "OTHER" "1" "TVP23" "S. cerevisiae" "Tlg2-Vesicle Protein" "600" "YDR084C" "S000002491" "ORF"
"YMD8" "OTHER" "1" "YMD8" "S. cerevisiae" "" "1329" "YML038C" "S000004502" "ORF"
"VAC8" "OTHER" "1" "VAC8" "S. cerevisiae" "VACuole related" "1737" "YEL013W" "S000000739" "ORF"
"LPP1" "OTHER" "1" "LPP1" "S. cerevisiae" "Lipid Phosphate Phosphatase" "825" "YDR503C" "S000002911" "ORF"
"YCT1" "OTHER" "1" "YCT1" "S. cerevisiae" "Yeast Cysteine Transporter" "1596" "YLL055W" "S000003978" "ORF"
"GET3" "OTHER" "1" "GET3" "S. cerevisiae" "Guided Entry of Tail-anchored proteins" "1065" "YDL100C" "S000002258" "ORF"
"CYB5" "OTHER" "1" "CYB5" "S. cerevisiae" "CYtochrome B" "363" "YNL111C" "S000005055" "ORF"
"TYW1" "OTHER" "1" "TYW1" "S. cerevisiae" "Trna-YW synthesizing protein" "2433" "YPL207W" "S000006128" "ORF"
"RGP1" "OTHER" "1" "RGP1" "S. cerevisiae" "Reduced Growth Phenotype" "1992" "YDR137W" "S000002544" "ORF"
"SEC28" "OTHER" "1" "SEC28" "S. cerevisiae" "SECretory" "891" "YIL076W" "S000001338" "ORF"
"TRS23" "OTHER" "1" "TRS23" "S. cerevisiae" "TRapp Subunit" "660" "YDR246W" "S000002654" "ORF"
"EMC6" "OTHER" "1" "EMC6" "S. cerevisiae" "ER Membrane protein Complex" "327" "YLL014W" "S000003937" "ORF"
"YBR096W" "OTHER" "1" "" "S. cerevisiae" "" "693" "YBR096W" "S000000300" "ORF"
"DYN3" "OTHER" "1" "DYN3" "S. cerevisiae" "DYNein" "939" "YMR299C" "S000004914" "ORF"
"API2" "OTHER" "1" "API2" "S. cerevisiae" "APIcal" "330" "YDR525W" "S000002933" "ORF"
"EMC10" "OTHER" "1" "EMC10" "S. cerevisiae" "ER Membrane protein Complex" "618" "YDR056C" "S000002463" "ORF"
"ORM2" "OTHER" "1" "ORM2" "S. cerevisiae" "" "651" "YLR350W" "S000004342" "ORF"
"YND1" "OTHER" "1" "YND1" "S. cerevisiae" "Yeast Nucleoside Diphosphatase" "1893" "YER005W" "S000000807" "ORF"
"SEC27" "OTHER" "1" "SEC27" "S. cerevisiae" "SECretory" "2870" "YGL137W" "S000003105" "ORF"
"SNL1" "OTHER" "1" "SNL1" "S. cerevisiae" "Suppressor of Nup116-C Lethal" "480" "YIL016W" "S000001278" "ORF"
"RNR2" "OTHER" "1" "RNR2" "S. cerevisiae" "RiboNucleotide Reductase" "1200" "YJL026W" "S000003563" "ORF"
"SAC1" "OTHER" "1" "SAC1" "S. cerevisiae" "Suppressor of ACtin" "1872" "YKL212W" "S000001695" "ORF"
"LCB3" "OTHER" "1" "LCB3" "S. cerevisiae" "Long-Chain Base" "1230" "YJL134W" "S000003670" "ORF"
"OST1" "OTHER" "1" "OST1" "S. cerevisiae" "OligoSaccharylTransferase" "1431" "YJL002C" "S000003539" "ORF"
"EPT1" "OTHER" "1" "EPT1" "S. cerevisiae" "EthanolaminePhosphoTransferase" "1267" "YHR123W" "S000001165" "ORF"
"CCW14" "OTHER" "1" "CCW14" "S. cerevisiae" "Covalently linked Cell Wall protein" "717" "YLR390W-A" "S000006429" "ORF"
"ASI3" "OTHER" "1" "ASI3" "S. cerevisiae" "Amino acid Sensor-Independent" "2031" "YNL008C" "S000004953" "ORF"
"GTB1" "OTHER" "1" "GTB1" "S. cerevisiae" "Glucosidase Two Beta-subunit" "2109" "YDR221W" "S000002629" "ORF"
"SEC24" "OTHER" "1" "SEC24" "S. cerevisiae" "SECretory" "2781" "YIL109C" "S000001371" "ORF"
"SPC3" "OTHER" "1" "SPC3" "S. cerevisiae" "Signal Peptidase Complex" "555" "YLR066W" "S000004056" "ORF"
"PMT5" "OTHER" "1" "PMT5" "S. cerevisiae" "Protein O-MannosylTransferase" "2232" "YDL093W" "S000002251" "ORF"
"COG4" "OTHER" "1" "COG4" "S. cerevisiae" "Conserved Oligomeric Golgi complex" "2586" "YPR105C" "S000006309" "ORF"
"SLY41" "OTHER" "1" "SLY41" "S. cerevisiae" "Suppressor of Loss of Ypt1" "1362" "YOR307C" "S000005834" "ORF"
"VPS54" "OTHER" "1" "VPS54" "S. cerevisiae" "Vacuolar Protein Sorting" "2670" "YDR027C" "S000002434" "ORF"
"NSG2" "OTHER" "1" "NSG2" "S. cerevisiae" "" "900" "YNL156C" "S000005100" "ORF"
"TYW1" "OTHER" "1" "TYW1" "S. cerevisiae" "Trna-YW synthesizing protein" "2433" "YPL207W" "S000006128" "ORF"
"YLR035C-A" "OTHER" "1" "" "S. cerevisiae" "" "" "YLR035C-A" "S000007225" "TransposableElementGene"
"PST2" "OTHER" "1" "PST2" "S. cerevisiae" "Protoplasts-SecreTed" "597" "YDR032C" "S000002439" "ORF"
"FAB1" "OTHER" "1" "FAB1" "S. cerevisiae" "Forms Aploid and Binucleate cells" "6837" "YFR019W" "S000001915" "ORF"
"YDR344C" "OTHER" "1" "" "S. cerevisiae" "" "444" "YDR344C" "S000002752" "ORF"
"ERV29" "OTHER" "1" "ERV29" "S. cerevisiae" "ER Vesicle" "933" "YGR284C" "S000003516" "ORF"
"FPS1" "OTHER" "1" "FPS1" "S. cerevisiae" "fdp1 Suppressor" "2010" "YLL043W" "S000003966" "ORF"
"YOP1" "OTHER" "1" "YOP1" "S. cerevisiae" "YIP One Partner" "676" "YPR028W" "S000006232" "ORF"
"RFA1" "OTHER" "1" "RFA1" "S. cerevisiae" "Replication Factor A" "1866" "YAR007C" "S000000065" "ORF"
"RFA2" "OTHER" "1" "RFA2" "S. cerevisiae" "Replication Factor A" "930" "YNL312W" "S000005256" "ORF"
"GPT2" "OTHER" "1" "GPT2" "S. cerevisiae" "Glycerol-3-Phosphate acylTransferase" "2232" "YKR067W" "S000001775" "ORF"
"SPC1" "OTHER" "1" "SPC1" "S. cerevisiae" "Signal Peptidase Complex" "285" "YJR010C-A" "S000003770" "ORF"
"SVP26" "OTHER" "1" "SVP26" "S. cerevisiae" "Sed5 Vesicle Protein" "687" "YHR181W" "S000001224" "ORF"
"VPS21" "OTHER" "1" "VPS21" "S. cerevisiae" "Vacuolar Protein Sorting" "633" "YOR089C" "S000005615" "ORF"
"KEX2" "OTHER" "1" "KEX2" "S. cerevisiae" "Killer EXpression defective" "2445" "YNL238W" "S000005182" "ORF"
"SFT2" "OTHER" "1" "SFT2" "S. cerevisiae" "Suppressor of sed Five Ts" "648" "YBL102W" "S000000198" "ORF"
"NCW1" "OTHER" "1" "NCW1" "S. cerevisiae" "Novel Cell Wall protein" "255" "YMR122W-A" "S000007524" "ORF"
"YPK9" "OTHER" "1" "YPK9" "S. cerevisiae" "Yeast PARK9" "4419" "YOR291W" "S000005817" "ORF"
"TIP1" "OTHER" "1" "TIP1" "S. cerevisiae" "Temperature shock-Inducible Protein" "633" "YBR067C" "S000000271" "ORF"
"MKT1" "OTHER" "1" "MKT1" "S. cerevisiae" "Maintenance of K2 Killer Toxin" "2493" "YNL085W" "S000005029" "ORF"
"SEY1" "OTHER" "1" "SEY1" "S. cerevisiae" "Synthetic Enhancement of YOP1" "2331" "YOR165W" "S000005691" "ORF"
"PST2" "OTHER" "1" "PST2" "S. cerevisiae" "Protoplasts-SecreTed" "597" "YDR032C" "S000002439" "ORF"
"SEC16" "OTHER" "1" "SEC16" "S. cerevisiae" "SECretory" "6588" "YPL085W" "S000006006" "ORF"
"SGM1" "OTHER" "1" "SGM1" "S. cerevisiae" "Slow growth on Galactose and Mannose" "2124" "YJR134C" "S000003895" "ORF"
"MTC1" "OTHER" "1" "MTC1" "S. cerevisiae" "Maintenance of Telomere Capping" "1437" "YJL123C" "S000003659" "ORF"
"RFA2" "OTHER" "1" "RFA2" "S. cerevisiae" "Replication Factor A" "930" "YNL312W" "S000005256" "ORF"
"PGA3" "OTHER" "1" "PGA3" "S. cerevisiae" "Processing of Gas1p and ALP" "939" "YML125C" "S000004594" "ORF"
"TRS20" "OTHER" "1" "TRS20" "S. cerevisiae" "TRapp Subunit" "528" "YBR254C" "S000000458" "ORF"
"TSC3" "OTHER" "1" "TSC3" "S. cerevisiae" "Temperature-sensitive Suppressors of Csg2 mutants" "243" "YBR058C-A" "S000007521" "ORF"
"STE24" "OTHER" "1" "STE24" "S. cerevisiae" "STErile" "1362" "YJR117W" "S000003878" "ORF"
"COG4" "OTHER" "1" "COG4" "S. cerevisiae" "Conserved Oligomeric Golgi complex" "2586" "YPR105C" "S000006309" "ORF"
"GPI8" "OTHER" "1" "GPI8" "S. cerevisiae" "GlycosylPhosphatidylInositol anchor biosynthesis" "1236" "YDR331W" "S000002739" "ORF"
"ERG3" "OTHER" "1" "ERG3" "S. cerevisiae" "ERGosterol biosynthesis" "1098" "YLR056W" "S000004046" "ORF"
"SEY1" "OTHER" "1" "SEY1" "S. cerevisiae" "Synthetic Enhancement of YOP1" "2331" "YOR165W" "S000005691" "ORF"
"PMT1" "OTHER" "1" "PMT1" "S. cerevisiae" "Protein O-MannosylTransferase" "2454" "YDL095W" "S000002253" "ORF"
"VPS54" "OTHER" "1" "VPS54" "S. cerevisiae" "Vacuolar Protein Sorting" "2670" "YDR027C" "S000002434" "ORF"
"ARG82" "OTHER" "1" "ARG82" "S. cerevisiae" "ARGinine requiring" "1068" "YDR173C" "S000002580" "ORF"
"GEA2" "OTHER" "1" "GEA2" "S. cerevisiae" "Guanine nucleotide Exchange on ARF" "4380" "YEL022W" "S000000748" "ORF"
"UBC6" "OTHER" "1" "UBC6" "S. cerevisiae" "UBiquitin-Conjugating" "753" "YER100W" "S000000902" "ORF"
"HAC1" "OTHER" "1" "HAC1" "S. cerevisiae" "Homologous to Atf/Creb1" "969" "YFL031W" "S000001863" "ORF"
"LCB4" "OTHER" "1" "LCB4" "S. cerevisiae" "Long-Chain Base" "1875" "YOR171C" "S000005697" "ORF"
"VMA21" "OTHER" "1" "VMA21" "S. cerevisiae" "Vacuolar Membrane Atpase" "234" "YGR105W" "S000003337" "ORF"
"YGR266W" "OTHER" "1" "" "S. cerevisiae" "" "2106" "YGR266W" "S000003498" "ORF"
"FMO1" "OTHER" "1" "FMO1" "S. cerevisiae" "Flavin containing MonoOxygenase" "1299" "YHR176W" "S000001219" "ORF"
"COG3" "OTHER" "1" "COG3" "S. cerevisiae" "Conserved Oligomeric Golgi complex" "2406" "YER157W" "S000000959" "ORF"
"ATG27" "OTHER" "1" "ATG27" "S. cerevisiae" "AuTophaGy related" "816" "YJL178C" "S000003714" "ORF"
"HUA2" "OTHER" "1" "HUA2" "S. cerevisiae" "" "732" "YOR284W" "S000005810" "ORF"
"COG3" "OTHER" "1" "COG3" "S. cerevisiae" "Conserved Oligomeric Golgi complex" "2406" "YER157W" "S000000959" "ORF"
"GAS5" "OTHER" "1" "GAS5" "S. cerevisiae" "Glycophospholipid-Anchored Surface protein" "1455" "YOL030W" "S000005390" "ORF"
"YEL043W" "OTHER" "1" "" "S. cerevisiae" "" "2871" "YEL043W" "S000000769" "ORF"
"SPC1" "OTHER" "1" "SPC1" "S. cerevisiae" "Signal Peptidase Complex" "285" "YJR010C-A" "S000003770" "ORF"
"GIM3" "OTHER" "1" "GIM3" "S. cerevisiae" "Gene Involved in Microtubule biogenesis" "390" "YNL153C" "S000005097" "ORF"
"ZRT2" "OTHER" "1" "ZRT2" "S. cerevisiae" "Zinc-Regulated Transporter" "1269" "YLR130C" "S000004120" "ORF"
"SGM1" "OTHER" "1" "SGM1" "S. cerevisiae" "Slow growth on Galactose and Mannose" "2124" "YJR134C" "S000003895" "ORF"
"VPS21" "OTHER" "1" "VPS21" "S. cerevisiae" "Vacuolar Protein Sorting" "633" "YOR089C" "S000005615" "ORF"
"YET1" "OTHER" "1" "YET1" "S. cerevisiae" "Yeast Endoplasmic reticulum Transmembrane protein" "621" "YKL065C" "S000001548" "ORF"
"SFT2" "OTHER" "1" "SFT2" "S. cerevisiae" "Suppressor of sed Five Ts" "648" "YBL102W" "S000000198" "ORF"
"TRS20" "OTHER" "1" "TRS20" "S. cerevisiae" "TRapp Subunit" "528" "YBR254C" "S000000458" "ORF"
"FOL3" "OTHER" "1" "FOL3" "S. cerevisiae" "FOLic acid synthesis" "1284" "YMR113W" "S000004719" "ORF"
"YPR114W" "OTHER" "1" "" "S. cerevisiae" "" "948" "YPR114W" "S000006318" "ORF"
"PHO85" "OTHER" "1" "PHO85" "S. cerevisiae" "PHOsphate metabolism" "1020" "YPL031C" "S000005952" "ORF"
"PGA3" "OTHER" "1" "PGA3" "S. cerevisiae" "Processing of Gas1p and ALP" "939" "YML125C" "S000004594" "ORF"
"ERG5" "OTHER" "1" "ERG5" "S. cerevisiae" "ERGosterol biosynthesis" "1617" "YMR015C" "S000004617" "ORF"
"EGT2" "OTHER" "1" "EGT2" "S. cerevisiae" "Early G1 Transcript" "3126" "YNL327W" "S000005271" "ORF"
"CPR5" "OTHER" "1" "CPR5" "S. cerevisiae" "Cyclosporin-sensitive Proline Rotamase" "678" "YDR304C" "S000002712" "ORF"
"NCE102" "OTHER" "1" "NCE102" "S. cerevisiae" "NonClassical Export" "522" "YPR149W" "S000006353" "ORF"
"KAR2" "OTHER" "1" "KAR2" "S. cerevisiae" "KARyogamy" "2049" "YJL034W" "S000003571" "ORF"
"UBC6" "OTHER" "1" "UBC6" "S. cerevisiae" "UBiquitin-Conjugating" "753" "YER100W" "S000000902" "ORF"
"MKT1" "OTHER" "1" "MKT1" "S. cerevisiae" "Maintenance of K2 Killer Toxin" "2493" "YNL085W" "S000005029" "ORF"
"YDR476C" "OTHER" "1" "" "S. cerevisiae" "" "675" "YDR476C" "S000002884" "ORF"
"LPP1" "OTHER" "1" "LPP1" "S. cerevisiae" "Lipid Phosphate Phosphatase" "825" "YDR503C" "S000002911" "ORF"
"TRS23" "OTHER" "1" "TRS23" "S. cerevisiae" "TRapp Subunit" "660" "YDR246W" "S000002654" "ORF"
"FOL3" "OTHER" "1" "FOL3" "S. cerevisiae" "FOLic acid synthesis" "1284" "YMR113W" "S000004719" "ORF"
"PMT1" "OTHER" "1" "PMT1" "S. cerevisiae" "Protein O-MannosylTransferase" "2454" "YDL095W" "S000002253" "ORF"
"RCE1" "OTHER" "1" "RCE1" "S. cerevisiae" "Ras and a-factor Converting Enzyme" "948" "YMR274C" "S000004887" "ORF"
"MTC1" "OTHER" "1" "MTC1" "S. cerevisiae" "Maintenance of Telomere Capping" "1437" "YJL123C" "S000003659" "ORF"
"SLM1" "OTHER" "1" "SLM1" "S. cerevisiae" "Synthetic Lethal with Mss4" "2061" "YIL105C" "S000001367" "ORF"
"GPT2" "OTHER" "1" "GPT2" "S. cerevisiae" "Glycerol-3-Phosphate acylTransferase" "2232" "YKR067W" "S000001775" "ORF"
"YGR266W" "OTHER" "1" "" "S. cerevisiae" "" "2106" "YGR266W" "S000003498" "ORF"
"SOP4" "OTHER" "1" "SOP4" "S. cerevisiae" "Suppressor Of Pma1-7" "705" "YJL192C" "S000003728" "ORF"
"NCW1" "OTHER" "1" "NCW1" "S. cerevisiae" "Novel Cell Wall protein" "255" "YMR122W-A" "S000007524" "ORF"
"FPR2" "OTHER" "1" "FPR2" "S. cerevisiae" "FKBP Proline Rotamase" "408" "YDR519W" "S000002927" "ORF"
"CCW14" "OTHER" "1" "CCW14" "S. cerevisiae" "Covalently linked Cell Wall protein" "717" "YLR390W-A" "S000006429" "ORF"
"ARL3" "OTHER" "1" "ARL3" "S. cerevisiae" "ADP-Ribosylation factor-Like" "597" "YPL051W" "S000005972" "ORF"
"COG6" "OTHER" "1" "COG6" "S. cerevisiae" "Conserved Oligomeric Golgi complex" "2520" "YNL041C" "S000004986" "ORF"
"CAB5" "OTHER" "1" "CAB5" "S. cerevisiae" "" "726" "YDR196C" "S000002604" "ORF"
"YSY6" "OTHER" "1" "YSY6" "S. cerevisiae" "" "198" "YBR162W-A" "S000002158" "ORF"
"ELO1" "OTHER" "1" "ELO1" "S. cerevisiae" "ELOngation defective" "933" "YJL196C" "S000003732" "ORF"
"FPS1" "OTHER" "1" "FPS1" "S. cerevisiae" "fdp1 Suppressor" "2010" "YLL043W" "S000003966" "ORF"
"PHO85" "OTHER" "1" "PHO85" "S. cerevisiae" "PHOsphate metabolism" "1020" "YPL031C" "S000005952" "ORF"
"SAC1" "OTHER" "1" "SAC1" "S. cerevisiae" "Suppressor of ACtin" "1872" "YKL212W" "S000001695" "ORF"
"YEA4" "OTHER" "1" "YEA4" "S. cerevisiae" "" "1029" "YEL004W" "S000000730" "ORF"
"SCS7" "OTHER" "1" "SCS7" "S. cerevisiae" "Suppressor of Ca2+ Sensitivity" "1155" "YMR272C" "S000004885" "ORF"
"GEA2" "OTHER" "1" "GEA2" "S. cerevisiae" "Guanine nucleotide Exchange on ARF" "4380" "YEL022W" "S000000748" "ORF"
"YDR344C" "OTHER" "1" "" "S. cerevisiae" "" "444" "YDR344C" "S000002752" "ORF"
"VMA21" "OTHER" "1" "VMA21" "S. cerevisiae" "Vacuolar Membrane Atpase" "234" "YGR105W" "S000003337" "ORF"
"APQ12" "OTHER" "1" "APQ12" "S. cerevisiae" "APical growth revealed by Quantitative morphological analysis" "417" "YIL040W" "S000001302" "ORF"
"GAS5" "OTHER" "1" "GAS5" "S. cerevisiae" "Glycophospholipid-Anchored Surface protein" "1455" "YOL030W" "S000005390" "ORF"
"LCB1" "OTHER" "1" "LCB1" "S. cerevisiae" "Long-Chain Base" "1677" "YMR296C" "S000004911" "ORF"
"FAB1" "OTHER" "1" "FAB1" "S. cerevisiae" "Forms Aploid and Binucleate cells" "6837" "YFR019W" "S000001915" "ORF"
"GSF2" "OTHER" "1" "GSF2" "S. cerevisiae" "Glucose Signaling Factor" "1212" "YML048W" "S000004511" "ORF"
"EPT1" "OTHER" "1" "EPT1" "S. cerevisiae" "EthanolaminePhosphoTransferase" "1267" "YHR123W" "S000001165" "ORF"
"YDL121C" "OTHER" "1" "EXP1" "S. cerevisiae" "ER eXport of Pma1" "450" "YDL121C" "S000002279" "ORF"
"PMT5" "OTHER" "1" "PMT5" "S. cerevisiae" "Protein O-MannosylTransferase" "2232" "YDL093W" "S000002251" "ORF"
"PMT7" "OTHER" "1" "PMT7" "S. cerevisiae" "" "1989" "YDR307W" "S000002715" "ORF"
"SEC39" "OTHER" "1" "SEC39" "S. cerevisiae" "SECretory" "2130" "YLR440C" "S000004432" "ORF"
"YIP5" "OTHER" "1" "YIP5" "S. cerevisiae" "Ypt-Interacting Protein" "933" "YGL161C" "S000003129" "ORF"
"NSG2" "OTHER" "1" "NSG2" "S. cerevisiae" "" "900" "YNL156C" "S000005100" "ORF"
"TMN3" "OTHER" "1" "TMN3" "S. cerevisiae" "TransMembrane Nine" "2121" "YER113C" "S000000915" "ORF"
"ASI3" "OTHER" "1" "ASI3" "S. cerevisiae" "Amino acid Sensor-Independent" "2031" "YNL008C" "S000004953" "ORF"
"ALG12" "OTHER" "1" "ALG12" "S. cerevisiae" "Asparagine-Linked Glycosylation" "1656" "YNR030W" "S000005313" "ORF"
"RUD3" "OTHER" "1" "RUD3" "S. cerevisiae" "Relieves Uso1-1 transport Defect" "1455" "YOR216C" "S000005742" "ORF"
"RPT6" "OTHER" "1" "RPT6" "S. cerevisiae" "Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase" "1218" "YGL048C" "S000003016" "ORF"
"GTT1" "OTHER" "1" "GTT1" "S. cerevisiae" "GlutaThione Transferase" "705" "YIR038C" "S000001477" "ORF"
"NTR2" "OTHER" "1" "NTR2" "S. cerevisiae" "NineTeen complex Related protein" "969" "YKR022C" "S000001730" "ORF"
"YLR035C-A" "OTHER" "1" "" "S. cerevisiae" "" "" "YLR035C-A" "S000007225" "TransposableElementGene"
"LCB3" "OTHER" "1" "LCB3" "S. cerevisiae" "Long-Chain Base" "1230" "YJL134W" "S000003670" "ORF"
"DGA1" "OTHER" "1" "DGA1" "S. cerevisiae" "DiacylGlycerol Acyltransferase" "1257" "YOR245C" "S000005771" "ORF"
"RGP1" "OTHER" "1" "RGP1" "S. cerevisiae" "Reduced Growth Phenotype" "1992" "YDR137W" "S000002544" "ORF"
"LEM3" "OTHER" "1" "LEM3" "S. cerevisiae" "Ligand-Effect Modulator" "1245" "YNL323W" "S000005267" "ORF"
"GEF1" "OTHER" "1" "GEF1" "S. cerevisiae" "Glycerol Ethanol, Ferric requiring" "2340" "YJR040W" "S000003801" "ORF"
"OPI3" "OTHER" "1" "OPI3" "S. cerevisiae" "OverProducer of Inositol" "621" "YJR073C" "S000003834" "ORF"
"GPI14" "OTHER" "1" "GPI14" "S. cerevisiae" "GlycosylPhosphatidylInositol anchor biosynthesis" "1212" "YJR013W" "S000003774" "ORF"
"SEC16" "OTHER" "1" "SEC16" "S. cerevisiae" "SECretory" "6588" "YPL085W" "S000006006" "ORF"
"ARF1" "OTHER" "1" "ARF1" "S. cerevisiae" "ADP-Ribosylation Factor" "546" "YDL192W" "S000002351" "ORF"
